City,Beach,Date,Enterococcus
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-04-21,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-04-28,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-05-05,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-05-12,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-05-19,5
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-05-26,2
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-06-02,5
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-06-09,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-06-16,31
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-06-23,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-06-30,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-07-07,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-07-14,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-07-21,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-07-28,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-08-04,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-08-11,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-08-18,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-08-25,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-09-01,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-09-08,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-09-15,2
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-09-22,3
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-09-29,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-10-06,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-10-13,3
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-10-20,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-10-27,3
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-11-03,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-11-10,37
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-11-17,2
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-11-24,1
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-12-01,7
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-12-08,2
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-12-15,2
ILHA ANCHIETA,PRAIA DO PRESIDIO,2019-12-29,2
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-01-27,12
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-02-10,41
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-02-24,71
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-03-10,36
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-03-24,34
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-03-31,80
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-04-07,47
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-04-14,6
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-04-21,58
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-04-28,19
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-05-05,45
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-05-12,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-05-19,7
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-05-26,28
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-06-02,23
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-06-09,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-06-16,3
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-06-23,8
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-06-30,5
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-07-07,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-07-14,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-07-21,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-07-28,9
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-08-04,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-08-11,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-08-18,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-08-25,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-09-01,3
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-09-08,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-09-15,28
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-09-22,12
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-09-29,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-10-06,1
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-10-13,38
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-10-20,23
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-10-27,12
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-11-03,14
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-11-10,51
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-11-17,24
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-11-24,16
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-12-01,13
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-12-08,18
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-12-15,28
ILHA ANCHIETA,PRAIA DO ENGENHO,2019-12-29,100
ILHA ANCHIETA,PRAIA DE FORA,2019-01-27,13
ILHA ANCHIETA,PRAIA DE FORA,2019-02-10,57
ILHA ANCHIETA,PRAIA DE FORA,2019-02-24,48
ILHA ANCHIETA,PRAIA DE FORA,2019-03-10,32
ILHA ANCHIETA,PRAIA DE FORA,2019-03-24,39
ILHA ANCHIETA,PRAIA DE FORA,2019-03-31,48
ILHA ANCHIETA,PRAIA DE FORA,2019-04-07,3
ILHA ANCHIETA,PRAIA DE FORA,2019-04-14,33
ILHA ANCHIETA,PRAIA DE FORA,2019-04-21,46
ILHA ANCHIETA,PRAIA DE FORA,2019-04-28,2
ILHA ANCHIETA,PRAIA DE FORA,2019-05-05,19
ILHA ANCHIETA,PRAIA DE FORA,2019-05-12,1
ILHA ANCHIETA,PRAIA DE FORA,2019-05-19,52
ILHA ANCHIETA,PRAIA DE FORA,2019-05-26,15
ILHA ANCHIETA,PRAIA DE FORA,2019-06-02,31
ILHA ANCHIETA,PRAIA DE FORA,2019-06-09,1
ILHA ANCHIETA,PRAIA DE FORA,2019-06-16,19
ILHA ANCHIETA,PRAIA DE FORA,2019-06-23,1
ILHA ANCHIETA,PRAIA DE FORA,2019-06-30,11
ILHA ANCHIETA,PRAIA DE FORA,2019-07-07,1
ILHA ANCHIETA,PRAIA DE FORA,2019-07-14,3
ILHA ANCHIETA,PRAIA DE FORA,2019-07-21,1
ILHA ANCHIETA,PRAIA DE FORA,2019-07-28,12
ILHA ANCHIETA,PRAIA DE FORA,2019-08-04,1
ILHA ANCHIETA,PRAIA DE FORA,2019-08-11,1
ILHA ANCHIETA,PRAIA DE FORA,2019-08-18,1
ILHA ANCHIETA,PRAIA DE FORA,2019-08-25,1
ILHA ANCHIETA,PRAIA DE FORA,2019-09-01,1
ILHA ANCHIETA,PRAIA DE FORA,2019-09-08,1
ILHA ANCHIETA,PRAIA DE FORA,2019-09-15,3
ILHA ANCHIETA,PRAIA DE FORA,2019-09-22,3
ILHA ANCHIETA,PRAIA DE FORA,2019-09-29,1
ILHA ANCHIETA,PRAIA DE FORA,2019-10-06,3
ILHA ANCHIETA,PRAIA DE FORA,2019-10-13,14
ILHA ANCHIETA,PRAIA DE FORA,2019-10-20,29
ILHA ANCHIETA,PRAIA DE FORA,2019-10-27,1
ILHA ANCHIETA,PRAIA DE FORA,2019-11-03,17
ILHA ANCHIETA,PRAIA DE FORA,2019-11-10,44
ILHA ANCHIETA,PRAIA DE FORA,2019-11-17,12
ILHA ANCHIETA,PRAIA DE FORA,2019-11-24,12
ILHA ANCHIETA,PRAIA DE FORA,2019-12-01,22
ILHA ANCHIETA,PRAIA DE FORA,2019-12-08,9
ILHA ANCHIETA,PRAIA DE FORA,2019-12-15,8
ILHA ANCHIETA,PRAIA DE FORA,2019-12-29,7
ILHA ANCHIETA,PRAIA DO SUL,2019-01-27,36
ILHA ANCHIETA,PRAIA DO SUL,2019-02-10,25
ILHA ANCHIETA,PRAIA DO SUL,2019-02-24,55
ILHA ANCHIETA,PRAIA DO SUL,2019-03-10,7
ILHA ANCHIETA,PRAIA DO SUL,2019-03-24,36
ILHA ANCHIETA,PRAIA DO SUL,2019-03-31,36
ILHA ANCHIETA,PRAIA DO SUL,2019-04-07,18
ILHA ANCHIETA,PRAIA DO SUL,2019-04-14,4
ILHA ANCHIETA,PRAIA DO SUL,2019-04-21,9
ILHA ANCHIETA,PRAIA DO SUL,2019-04-28,15
ILHA ANCHIETA,PRAIA DO SUL,2019-05-05,15
ILHA ANCHIETA,PRAIA DO SUL,2019-05-12,1
ILHA ANCHIETA,PRAIA DO SUL,2019-05-19,48
ILHA ANCHIETA,PRAIA DO SUL,2019-05-26,7
ILHA ANCHIETA,PRAIA DO SUL,2019-06-02,44
ILHA ANCHIETA,PRAIA DO SUL,2019-06-09,1
ILHA ANCHIETA,PRAIA DO SUL,2019-06-16,7
ILHA ANCHIETA,PRAIA DO SUL,2019-06-23,5
ILHA ANCHIETA,PRAIA DO SUL,2019-06-30,15
ILHA ANCHIETA,PRAIA DO SUL,2019-07-07,1
ILHA ANCHIETA,PRAIA DO SUL,2019-07-14,2
ILHA ANCHIETA,PRAIA DO SUL,2019-07-21,1
ILHA ANCHIETA,PRAIA DO SUL,2019-07-28,2
ILHA ANCHIETA,PRAIA DO SUL,2019-08-04,1
ILHA ANCHIETA,PRAIA DO SUL,2019-08-11,1
ILHA ANCHIETA,PRAIA DO SUL,2019-08-18,1
ILHA ANCHIETA,PRAIA DO SUL,2019-08-25,1
ILHA ANCHIETA,PRAIA DO SUL,2019-09-01,1
ILHA ANCHIETA,PRAIA DO SUL,2019-09-08,1
ILHA ANCHIETA,PRAIA DO SUL,2019-09-15,7
ILHA ANCHIETA,PRAIA DO SUL,2019-09-22,2
ILHA ANCHIETA,PRAIA DO SUL,2019-09-29,1
ILHA ANCHIETA,PRAIA DO SUL,2019-10-06,2
ILHA ANCHIETA,PRAIA DO SUL,2019-10-13,17
ILHA ANCHIETA,PRAIA DO SUL,2019-10-20,3
ILHA ANCHIETA,PRAIA DO SUL,2019-10-27,8
ILHA ANCHIETA,PRAIA DO SUL,2019-11-03,18
ILHA ANCHIETA,PRAIA DO SUL,2019-11-10,47
ILHA ANCHIETA,PRAIA DO SUL,2019-11-17,1
ILHA ANCHIETA,PRAIA DO SUL,2019-11-24,10
ILHA ANCHIETA,PRAIA DO SUL,2019-12-01,2
ILHA ANCHIETA,PRAIA DO SUL,2019-12-08,8
ILHA ANCHIETA,PRAIA DO SUL,2019-12-15,17
ILHA ANCHIETA,PRAIA DO SUL,2019-12-29,4
ILHA ANCHIETA,PRAINHA DO LESTE,2019-01-27,34
ILHA ANCHIETA,PRAINHA DO LESTE,2019-02-10,37
ILHA ANCHIETA,PRAINHA DO LESTE,2019-02-24,93
ILHA ANCHIETA,PRAINHA DO LESTE,2019-03-10,14
ILHA ANCHIETA,PRAINHA DO LESTE,2019-03-24,45
ILHA ANCHIETA,PRAINHA DO LESTE,2019-03-31,53
ILHA ANCHIETA,PRAINHA DO LESTE,2019-04-07,27
ILHA ANCHIETA,PRAINHA DO LESTE,2019-04-14,38
ILHA ANCHIETA,PRAINHA DO LESTE,2019-04-21,35
ILHA ANCHIETA,PRAINHA DO LESTE,2019-04-28,41
ILHA ANCHIETA,PRAINHA DO LESTE,2019-05-05,7
ILHA ANCHIETA,PRAINHA DO LESTE,2019-05-12,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-05-26,10
ILHA ANCHIETA,PRAINHA DO LESTE,2019-06-02,27
ILHA ANCHIETA,PRAINHA DO LESTE,2019-06-09,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-06-16,4
ILHA ANCHIETA,PRAINHA DO LESTE,2019-06-23,17
ILHA ANCHIETA,PRAINHA DO LESTE,2019-06-30,11
ILHA ANCHIETA,PRAINHA DO LESTE,2019-07-07,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-07-14,2
ILHA ANCHIETA,PRAINHA DO LESTE,2019-07-21,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-07-28,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-08-04,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-08-11,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-08-18,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-08-25,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-09-01,26
ILHA ANCHIETA,PRAINHA DO LESTE,2019-09-08,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-09-15,21
ILHA ANCHIETA,PRAINHA DO LESTE,2019-09-22,5
ILHA ANCHIETA,PRAINHA DO LESTE,2019-09-29,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-10-06,1
ILHA ANCHIETA,PRAINHA DO LESTE,2019-10-13,61
ILHA ANCHIETA,PRAINHA DO LESTE,2019-10-20,31
ILHA ANCHIETA,PRAINHA DO LESTE,2019-10-27,2
ILHA ANCHIETA,PRAINHA DO LESTE,2019-11-03,2
ILHA ANCHIETA,PRAINHA DO LESTE,2019-11-10,4
ILHA ANCHIETA,PRAINHA DO LESTE,2019-11-17,19
ILHA ANCHIETA,PRAINHA DO LESTE,2019-11-24,3
ILHA ANCHIETA,PRAINHA DO LESTE,2019-12-01,33
ILHA ANCHIETA,PRAINHA DO LESTE,2019-12-08,2
ILHA ANCHIETA,PRAINHA DO LESTE,2019-12-15,39
ILHA ANCHIETA,PRAINHA DO LESTE,2019-12-29,6
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-01-06,2
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-02-03,1
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-03-03,7
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-04-07,8
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-05-05,15
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-06-02,7
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-07-07,1
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-08-04,1
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-09-01,52
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-10-06,1
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-11-03,1
ILHA COMPRIDA,BALNEÁRIO ADRIANA,2019-12-01,3
ILHA COMPRIDA,CENTRO,2019-01-06,27
ILHA COMPRIDA,CENTRO,2019-02-03,8
ILHA COMPRIDA,CENTRO,2019-03-03,12
ILHA COMPRIDA,CENTRO,2019-04-07,1
ILHA COMPRIDA,CENTRO,2019-05-05,24
ILHA COMPRIDA,CENTRO,2019-06-02,12
ILHA COMPRIDA,CENTRO,2019-07-07,1
ILHA COMPRIDA,CENTRO,2019-08-04,32
ILHA COMPRIDA,CENTRO,2019-09-01,122
ILHA COMPRIDA,CENTRO,2019-10-06,32
ILHA COMPRIDA,CENTRO,2019-11-03,9
ILHA COMPRIDA,CENTRO,2019-12-01,10
ILHA COMPRIDA,PONTAL,2019-01-06,1
ILHA COMPRIDA,PONTAL,2019-02-03,1
ILHA COMPRIDA,PONTAL,2019-03-03,53
ILHA COMPRIDA,PONTAL,2019-04-07,4
ILHA COMPRIDA,PONTAL,2019-05-05,3
ILHA COMPRIDA,PONTAL,2019-06-02,53
ILHA COMPRIDA,PONTAL,2019-07-07,2
ILHA COMPRIDA,PONTAL,2019-08-04,1
ILHA COMPRIDA,PONTAL,2019-09-01,18
ILHA COMPRIDA,PONTAL,2019-10-06,1
ILHA COMPRIDA,PONTAL,2019-11-03,24
ILHA COMPRIDA,PONTAL,2019-12-01,1
ILHA COMPRIDA,PRAINHA (BALSA),2019-01-06,36
ILHA COMPRIDA,PRAINHA (BALSA),2019-02-03,1
ILHA COMPRIDA,PRAINHA (BALSA),2019-03-03,62
ILHA COMPRIDA,PRAINHA (BALSA),2019-04-07,7
ILHA COMPRIDA,PRAINHA (BALSA),2019-05-05,7
ILHA COMPRIDA,PRAINHA (BALSA),2019-06-02,62
ILHA COMPRIDA,PRAINHA (BALSA),2019-07-07,2
ILHA COMPRIDA,PRAINHA (BALSA),2019-08-04,1
ILHA COMPRIDA,PRAINHA (BALSA),2019-09-01,115
ILHA COMPRIDA,PRAINHA (BALSA),2019-10-06,1
ILHA COMPRIDA,PRAINHA (BALSA),2019-11-03,47
ILHA COMPRIDA,PRAINHA (BALSA),2019-12-01,3
ILHABELA,ARMAÇÃO,2019-01-06,540
ILHABELA,ARMAÇÃO,2019-01-13,20
ILHABELA,ARMAÇÃO,2019-01-20,28
ILHABELA,ARMAÇÃO,2019-01-27,148
ILHABELA,ARMAÇÃO,2019-02-03,7
ILHABELA,ARMAÇÃO,2019-02-10,164
ILHABELA,ARMAÇÃO,2019-02-17,124
ILHABELA,ARMAÇÃO,2019-02-24,144
ILHABELA,ARMAÇÃO,2019-03-03,16
ILHABELA,ARMAÇÃO,2019-03-10,26
ILHABELA,ARMAÇÃO,2019-03-17,58
ILHABELA,ARMAÇÃO,2019-03-24,48
ILHABELA,ARMAÇÃO,2019-03-31,248
ILHABELA,ARMAÇÃO,2019-04-07,19
ILHABELA,ARMAÇÃO,2019-04-14,16
ILHABELA,ARMAÇÃO,2019-04-21,53
ILHABELA,ARMAÇÃO,2019-04-28,75
ILHABELA,ARMAÇÃO,2019-05-05,20
ILHABELA,ARMAÇÃO,2019-05-12,7
ILHABELA,ARMAÇÃO,2019-05-19,216
ILHABELA,ARMAÇÃO,2019-05-26,58
ILHABELA,ARMAÇÃO,2019-06-02,108
ILHABELA,ARMAÇÃO,2019-06-09,15
ILHABELA,ARMAÇÃO,2019-06-16,36
ILHABELA,ARMAÇÃO,2019-06-23,34
ILHABELA,ARMAÇÃO,2019-06-30,11
ILHABELA,ARMAÇÃO,2019-07-07,91
ILHABELA,ARMAÇÃO,2019-07-14,2
ILHABELA,ARMAÇÃO,2019-07-21,9
ILHABELA,ARMAÇÃO,2019-07-28,2
ILHABELA,ARMAÇÃO,2019-08-04,49
ILHABELA,ARMAÇÃO,2019-08-11,2
ILHABELA,ARMAÇÃO,2019-08-18,18
ILHABELA,ARMAÇÃO,2019-08-25,17
ILHABELA,ARMAÇÃO,2019-09-01,1
ILHABELA,ARMAÇÃO,2019-09-08,13
ILHABELA,ARMAÇÃO,2019-09-15,22
ILHABELA,ARMAÇÃO,2019-09-22,10
ILHABELA,ARMAÇÃO,2019-09-29,37
ILHABELA,ARMAÇÃO,2019-10-06,7
ILHABELA,ARMAÇÃO,2019-10-13,24
ILHABELA,ARMAÇÃO,2019-10-20,3
ILHABELA,ARMAÇÃO,2019-10-27,12
ILHABELA,ARMAÇÃO,2019-11-03,38
ILHABELA,ARMAÇÃO,2019-11-10,132
ILHABELA,ARMAÇÃO,2019-11-17,12
ILHABELA,ARMAÇÃO,2019-11-24,7
ILHABELA,ARMAÇÃO,2019-12-01,36
ILHABELA,ARMAÇÃO,2019-12-08,168
ILHABELA,ARMAÇÃO,2019-12-15,37
ILHABELA,ARMAÇÃO,2019-12-22,4
ILHABELA,ARMAÇÃO,2019-12-29,22
ILHABELA,PINTO,2019-01-06,244
ILHABELA,PINTO,2019-01-13,17
ILHABELA,PINTO,2019-01-20,10
ILHABELA,PINTO,2019-01-27,180
ILHABELA,PINTO,2019-02-03,9
ILHABELA,PINTO,2019-02-10,18
ILHABELA,PINTO,2019-02-17,85
ILHABELA,PINTO,2019-02-24,41
ILHABELA,PINTO,2019-03-03,9
ILHABELA,PINTO,2019-03-10,4
ILHABELA,PINTO,2019-03-17,10
ILHABELA,PINTO,2019-03-24,35
ILHABELA,PINTO,2019-03-31,192
ILHABELA,PINTO,2019-04-07,31
ILHABELA,PINTO,2019-04-14,4
ILHABELA,PINTO,2019-04-21,1
ILHABELA,PINTO,2019-04-28,21
ILHABELA,PINTO,2019-05-05,12
ILHABELA,PINTO,2019-05-12,12
ILHABELA,PINTO,2019-05-19,240
ILHABELA,PINTO,2019-05-26,21
ILHABELA,PINTO,2019-06-02,144
ILHABELA,PINTO,2019-06-09,1
ILHABELA,PINTO,2019-06-16,18
ILHABELA,PINTO,2019-06-23,3
ILHABELA,PINTO,2019-06-30,6
ILHABELA,PINTO,2019-07-07,30
ILHABELA,PINTO,2019-07-14,1
ILHABELA,PINTO,2019-07-21,13
ILHABELA,PINTO,2019-07-28,1
ILHABELA,PINTO,2019-08-04,93
ILHABELA,PINTO,2019-08-11,1
ILHABELA,PINTO,2019-08-18,2
ILHABELA,PINTO,2019-08-25,86
ILHABELA,PINTO,2019-09-01,1
ILHABELA,PINTO,2019-09-08,17
ILHABELA,PINTO,2019-09-15,112
ILHABELA,PINTO,2019-09-22,3
ILHABELA,PINTO,2019-09-29,8
ILHABELA,PINTO,2019-10-06,1
ILHABELA,PINTO,2019-10-13,8
ILHABELA,PINTO,2019-10-20,3
ILHABELA,PINTO,2019-10-27,20
ILHABELA,PINTO,2019-11-03,21
ILHABELA,PINTO,2019-11-10,7
ILHABELA,PINTO,2019-11-17,6
ILHABELA,PINTO,2019-11-24,1
ILHABELA,PINTO,2019-12-01,3
ILHABELA,PINTO,2019-12-08,6
ILHABELA,PINTO,2019-12-15,44
ILHABELA,PINTO,2019-12-22,1
ILHABELA,PINTO,2019-12-29,23
ILHABELA,SINO,2019-01-06,560
ILHABELA,SINO,2019-01-13,7
ILHABELA,SINO,2019-01-20,12
ILHABELA,SINO,2019-01-27,208
ILHABELA,SINO,2019-02-03,7
ILHABELA,SINO,2019-02-10,93
ILHABELA,SINO,2019-02-17,232
ILHABELA,SINO,2019-02-24,116
ILHABELA,SINO,2019-03-03,8
ILHABELA,SINO,2019-03-10,18
ILHABELA,SINO,2019-03-17,52
ILHABELA,SINO,2019-03-24,112
ILHABELA,SINO,2019-03-31,264
ILHABELA,SINO,2019-04-07,45
ILHABELA,SINO,2019-04-14,30
ILHABELA,SINO,2019-04-21,48
ILHABELA,SINO,2019-04-28,44
ILHABELA,SINO,2019-05-05,38
ILHABELA,SINO,2019-05-12,65
ILHABELA,SINO,2019-05-19,256
ILHABELA,SINO,2019-05-26,132
ILHABELA,SINO,2019-06-02,112
ILHABELA,SINO,2019-06-09,2
ILHABELA,SINO,2019-06-16,15
ILHABELA,SINO,2019-06-23,5
ILHABELA,SINO,2019-06-30,6
ILHABELA,SINO,2019-07-07,73
ILHABELA,SINO,2019-07-14,4
ILHABELA,SINO,2019-07-21,8
ILHABELA,SINO,2019-07-28,12
ILHABELA,SINO,2019-08-04,47
ILHABELA,SINO,2019-08-11,1
ILHABELA,SINO,2019-08-18,3
ILHABELA,SINO,2019-08-25,19
ILHABELA,SINO,2019-09-01,1
ILHABELA,SINO,2019-09-08,42
ILHABELA,SINO,2019-09-15,124
ILHABELA,SINO,2019-09-22,8
ILHABELA,SINO,2019-09-29,31
ILHABELA,SINO,2019-10-06,2
ILHABELA,SINO,2019-10-13,17
ILHABELA,SINO,2019-10-20,64
ILHABELA,SINO,2019-10-27,8
ILHABELA,SINO,2019-11-03,7
ILHABELA,SINO,2019-11-10,39
ILHABELA,SINO,2019-11-17,35
ILHABELA,SINO,2019-11-24,41
ILHABELA,SINO,2019-12-01,18
ILHABELA,SINO,2019-12-08,71
ILHABELA,SINO,2019-12-15,42
ILHABELA,SINO,2019-12-22,7
ILHABELA,SINO,2019-12-29,10
ILHABELA,SIRIÚBA,2019-01-06,620
ILHABELA,SIRIÚBA,2019-01-13,12
ILHABELA,SIRIÚBA,2019-01-20,17
ILHABELA,SIRIÚBA,2019-01-27,192
ILHABELA,SIRIÚBA,2019-02-03,96
ILHABELA,SIRIÚBA,2019-02-10,73
ILHABELA,SIRIÚBA,2019-02-17,196
ILHABELA,SIRIÚBA,2019-02-24,55
ILHABELA,SIRIÚBA,2019-03-03,11
ILHABELA,SIRIÚBA,2019-03-10,56
ILHABELA,SIRIÚBA,2019-03-17,208
ILHABELA,SIRIÚBA,2019-03-24,81
ILHABELA,SIRIÚBA,2019-03-31,88
ILHABELA,SIRIÚBA,2019-04-07,39
ILHABELA,SIRIÚBA,2019-04-14,8
ILHABELA,SIRIÚBA,2019-04-21,112
ILHABELA,SIRIÚBA,2019-04-28,18
ILHABELA,SIRIÚBA,2019-05-05,12
ILHABELA,SIRIÚBA,2019-05-12,10
ILHABELA,SIRIÚBA,2019-05-19,312
ILHABELA,SIRIÚBA,2019-05-26,5
ILHABELA,SIRIÚBA,2019-06-02,132
ILHABELA,SIRIÚBA,2019-06-09,7
ILHABELA,SIRIÚBA,2019-06-16,21
ILHABELA,SIRIÚBA,2019-06-23,2
ILHABELA,SIRIÚBA,2019-06-30,16
ILHABELA,SIRIÚBA,2019-07-07,54
ILHABELA,SIRIÚBA,2019-07-14,2
ILHABELA,SIRIÚBA,2019-07-21,6
ILHABELA,SIRIÚBA,2019-07-28,1
ILHABELA,SIRIÚBA,2019-08-04,144
ILHABELA,SIRIÚBA,2019-08-11,8
ILHABELA,SIRIÚBA,2019-08-18,19
ILHABELA,SIRIÚBA,2019-08-25,112
ILHABELA,SIRIÚBA,2019-09-01,116
ILHABELA,SIRIÚBA,2019-09-08,19
ILHABELA,SIRIÚBA,2019-09-15,192
ILHABELA,SIRIÚBA,2019-09-22,51
ILHABELA,SIRIÚBA,2019-09-29,112
ILHABELA,SIRIÚBA,2019-10-06,87
ILHABELA,SIRIÚBA,2019-10-13,26
ILHABELA,SIRIÚBA,2019-10-20,21
ILHABELA,SIRIÚBA,2019-10-27,19
ILHABELA,SIRIÚBA,2019-11-03,44
ILHABELA,SIRIÚBA,2019-11-10,21
ILHABELA,SIRIÚBA,2019-11-17,10
ILHABELA,SIRIÚBA,2019-11-24,86
ILHABELA,SIRIÚBA,2019-12-01,40
ILHABELA,SIRIÚBA,2019-12-08,64
ILHABELA,SIRIÚBA,2019-12-15,39
ILHABELA,SIRIÚBA,2019-12-22,18
ILHABELA,SIRIÚBA,2019-12-29,4
ILHABELA,VIANA,2019-01-06,580
ILHABELA,VIANA,2019-01-13,144
ILHABELA,VIANA,2019-01-20,31
ILHABELA,VIANA,2019-01-27,284
ILHABELA,VIANA,2019-02-03,88
ILHABELA,VIANA,2019-02-10,9
ILHABELA,VIANA,2019-02-17,104
ILHABELA,VIANA,2019-02-24,132
ILHABELA,VIANA,2019-03-03,120
ILHABELA,VIANA,2019-03-10,160
ILHABELA,VIANA,2019-03-17,34
ILHABELA,VIANA,2019-03-24,10
ILHABELA,VIANA,2019-03-31,56
ILHABELA,VIANA,2019-04-07,43
ILHABELA,VIANA,2019-04-14,51
ILHABELA,VIANA,2019-04-21,13
ILHABELA,VIANA,2019-04-28,24
ILHABELA,VIANA,2019-05-05,15
ILHABELA,VIANA,2019-05-12,7
ILHABELA,VIANA,2019-05-19,188
ILHABELA,VIANA,2019-05-26,12
ILHABELA,VIANA,2019-06-02,124
ILHABELA,VIANA,2019-06-09,10
ILHABELA,VIANA,2019-06-16,17
ILHABELA,VIANA,2019-06-23,6
ILHABELA,VIANA,2019-06-30,15
ILHABELA,VIANA,2019-07-07,104
ILHABELA,VIANA,2019-07-14,46
